909	800	82	596	792	260	440
908	261	339	470	975	322	818
978	102	241	742	359	483	806
75	834	58	262	303	925	300
444	655	421	849	989	254	629
805	914	705	414	539	282	317
410	24	438	186	315	949	557
403	966	403	254	851	463	63
788	792	395	420	546	893	272
937	47	266	349	197	966	677
902	36	191	629	282	332	998
979	469	754	839	137	956	219
511	983	508	238	513	953	272
823	382	32	666	133	915	730
610	554	883	232	707	360	849
651	166	961	987	77	573	479
809	262	546	100	241	285	967
244	166	682	615	632	189	304
796	927	554	249	582	314	866
391	782	957	586	891	712	511
779	102	151	935	36	270	764
366	245	458	73	885	955	401
499	322	982	237	824	609	155
55	354	446	171	708	5	213
225	489	849	97	718	517	118
111	13	156	62	951	383	788
529	786	679	778	152	867	265
100	300	300	100	300	300	300
251	286	653	900	155	44	362
574	589	191	973	663	864	773
27	96	750	133	281	473	576
906	463	615	603	417	640	88
365	544	495	372	162	736	603
270	839	831	273	738	150	211
848	705	205	73	395	71	721
629	953	218	813	180	516	404
268	949	107	177	572	706	392
758	95	376	368	109	489	732
680	247	949	978	102	468	725
401	880	511	112	278	221	840
611	80	468	228	21	480	961
558	776	967	131	566	301	994
770	385	969	538	894	977	306
463	187	418	718	825	972	791
288	376	469	92	392	586	47
537	703	40	225	1000	164	522
122	742	444	965	931	161	660
776	773	29	681	380	710	996
843	920	544	161	705	379	509
57	865	886	964	550	883	386
136	938	893	24	842	734	192
476	781	22	227	595	249	575
327	827	438	932	800	919	50
363	817	117	971	19	835	220
87	258	274	492	183	353	391
70	790	549	424	171	253	711
78	592	789	502	692	172	169
662	255	705	960	744	113	992
720	705	650	169	397	533	232
190	18	864	904	654	608	791
302	213	649	771	889	437	894
416	379	719	147	680	383	210
449	544	846	825	884	766	335
519	674	236	41	630	427	114
196	861	592	195	104	743	146
781	923	456	87	358	426	445
885	577	75	727	4	707	733
202	946	971	713	195	390	238
439	766	375	711	456	111	789
658	855	781	937	705	76	255
442	9	56	716	740	250	346
742	919	688	376	46	59	869
742	576	759	858	410	768	245
988	641	608	940	427	118	12
554	791	774	676	223	546	59
77	897	74	459	322	671	261
920	244	319	27	178	799	967
952	94	277	123	482	470	633
804	861	416	958	9	751	46
885	604	399	568	385	91	213
910	205	77	476	146	505	925
27	857	806	303	760	421	829
314	266	789	821	381	84	439
856	195	755	876	275	135	964
529	766	241	285	764	854	255
612	86	386	121	100	113	493
936	914	3	961	692	895	585
307	815	302	655	558	383	840
992	920	645	443	286	760	269
818	456	606	21	236	913	359
589	270	67	359	895	323	760
343	363	683	856	72	247	374
131	878	577	349	333	680	854
562	426	369	512	69	428	746
873	189	990	360	367	658	203
957	194	837	642	82	511	541
324	119	145	931	661	247	557
557	102	596	392	665	198	668
49	534	25	124	757	519	746
152	961	697	293	794	959	958
946	204	30	923	326	531	990
845	738	134	322	137	319	901
940	444	116	322	118	114	945
321	569	260	889	999	902	159
867	615	780	761	533	970	283
840	976	618	95	116	165	252
38	697	111	602	992	28	487
395	42	85	643	810	286	702
640	177	915	959	985	214	791
395	692	243	628	156	950	23
877	711	304	602	150	103	493
187	105	637	271	381	22	475
388	928	29	92	609	640	730
768	550	836	888	256	456	995
210	525	171	654	501	14	307
616	70	304	391	475	904	118
950	118	749	22	31	253	783
716	172	788	615	604	136	797
953	717	879	874	582	882	845
414	580	693	172	116	852	161
697	626	953	116	1000	159	772
988	245	442	741	706	630	907
939	709	932	700	432	748	705
595	667	402	418	5	809	196
723	320	393	604	673	31	507
785	724	788	223	6	438	728
813	418	51	935	555	318	569
670	33	945	887	557	699	435
778	88	26	287	162	642	110
30	886	65	627	783	896	107
803	777	989	650	830	661	668
107	23	833	598	455	461	243
155	6	375	376	362	84	382
651	930	135	587	847	123	293
27	873	203	718	884	133	265
522	213	552	840	637	339	360
214	525	828	148	968	312	228
372	379	944	836	793	849	302
124	103	258	126	891	384	29
793	211	759	246	315	795	962
202	489	259	535	210	837	123
215	163	354	502	220	965	328
976	623	531	543	377	424	399
751	405	371	476	885	98	117
909	517	249	456	748	666	972
504	295	192	514	563	83	190
4	152	679	23	596	626	786
642	945	250	941	974	495	759
992	721	885	726	788	592	338
850	194	658	385	83	610	970
443	860	400	88	579	374	64
319	697	685	245	409	734	895
929	667	591	831	755	415	730
452	944	735	870	308	59	992
150	601	440	705	623	180	881
751	90	542	254	297	229	729
857	454	711	645	550	739	487
696	463	443	470	824	238	707
764	290	975	68	424	451	100
637	170	480	487	540	616	337
54	599	937	549	685	37	367
973	837	165	133	194	954	480
385	489	684	819	973	631	591
75	879	924	490	146	881	852
818	540	233	502	713	971	414
641	975	59	555	842	298	611
374	860	1	162	978	328	293
19	369	678	362	300	742	652
46	656	668	421	246	733	455
750	358	360	672	615	926	326
829	23	763	597	914	104	969
892	917	851	826	768	403	75
505	481	366	623	350	689	893
439	690	61	709	421	574	276
701	848	279	236	425	169	900
523	86	875	314	413	374	131
438	604	25	887	874	460	232
917	580	491	984	388	120	788
799	399	476	856	210	547	467
901	356	88	22	347	675	790
317	751	963	256	229	605	929
141	228	380	138	944	367	39
864	94	636	873	803	587	510
886	114	511	998	512	343	898
454	286	298	519	703	725	30
20	136	839	862	690	208	426
902	958	93	653	426	402	905
306	234	880	931	480	758	876
952	694	310	193	488	73	638
596	841	740	319	845	235	403
262	915	368	454	566	854	328
982	15	198	412	574	809	442
699	112	315	970	137	548	222
106	33	476	179	57	172	692
663	613	277	624	579	98	624
977	175	165	347	732	335	222
574	637	392	30	340	335	597
306	69	249	393	889	111	798
133	612	337	685	521	739	716
632	808	451	485	337	650	455
648	288	346	342	178	914	189
31	417	658	500	372	518	224
178	518	962	758	183	850	104
531	853	724	275	91	717	113
54	41	695	20	596	149	568
480	754	28	648	496	415	81
885	263	372	8	155	51	562
5	10	37	207	556	160	588
313	119	311	620	294	337	614
550	389	921	593	711	186	344
672	208	26	635	982	203	430
280	435	180	899	933	17	663
508	410	625	906	814	181	28
312	858	614	880	528	195	408
468	875	347	928	531	625	151
575	422	650	795	784	820	336
555	183	551	691	115	568	170
533	431	924	393	760	422	632
117	238	263	228	136	408	808
891	542	657	890	895	425	624
392	589	563	121	202	835	306
518	19	345	821	605	159	625
176	331	92	448	913	454	913
457	399	267	260	126	520	935
532	447	724	523	129	883	946
106	961	643	926	277	573	605
986	719	922	51	474	642	807
173	846	900	314	90	322	453
173	820	778	988	356	718	498
558	859	240	249	752	868	621
411	223	418	444	231	320	205
116	485	520	690	79	869	201
137	443	906	262	79	887	816
777	981	191	397	68	611	675
916	572	198	401	123	654	340
330	993	439	978	827	440	923
247	531	753	959	607	981	498
656	540	273	250	888	3	670
993	205	574	882	124	534	135
213	580	698	63	425	32	46
453	527	792	824	848	576	365
774	915	319	102	747	269	736
761	787	377	216	296	495	445
782	106	416	927	927	101	428
548	89	874	150	250	104	325
452	598	501	281	107	204	189
900	380	408	822	487	977	158
530	871	100	375	730	11	790
531	18	56	234	458	487	490
445	198	895	310	371	46	94
400	819	924	363	853	242	154
54	525	740	676	210	82	995
1	63	922	851	780	688	793
255	853	532	692	698	302	56
90	918	868	448	64	840	595
705	256	491	672	85	428	495
985	666	4	92	734	824	976
225	323	303	241	836	365	458
838	309	746	404	636	688	4
972	535	560	295	883	874	224
802	632	485	914	682	330	815
